UniqueID,ObservationID,Site,PugetSoundRegion,OnOff,Habitat,ReferenceType,reference_treatment,CenterEdge,EdgeOtherSide,HabitatDet,HabitatDetReg,RefTreSiteNo,SD_card_number,video_segment_number,VideoDate,ObservationDate,Media_file,visibility,eelgrass_algae_bare,eelgrass_obstructing_view,time_of_high_tide,Total_media_length,FPS,Subject,vertical_distribution,trophic_level,TL,morphology,prey_phyla,reproductive_mode_functional_group,feeding_mode,count,Behavior,Modifiers,Behavior_type,Start,Stop,Comment_start,Comment_stop,NewFG,NewFG2,Year,Month,NewFG3,VideoDate_M,VideoDate_D,VideoDate_Y,Date_eel,Month_eel,Day_eel,Year_eel,Region_eel,Location_eel,HabitatType_eel,ReferenceFor_eel,J_NumSquaresShoots_eel,J_NumShootsDiagonal_eel,J_MaxBladeLength_cm_eel,J_SheathLength_cm_eel,J_MaxSheathWidth_eel,J_DryEpiphyteMass__eel,J_DryAboveGroundEelgrassBiomass__eel,M_NumSquaresShoots_eel,M_NumShootsDiagonal_eel,M_NMaxBladeLength_cm_eel,M_NSheathLength_cm_eel,M_NMaxSheathWidth_eel,M_NDryEpiphyteMass__eel,M_NDryAboveGroundEelgrassBiomass__eel,O_NumSquaresShoots_eel,O_NumShootsDiagonal_eel,O_MaxBladeLength_cm_eel,O_SheathLength_cm_eel,O_MaxSheathWidth_eel,O_DryEpiphyteMass__eel,O_DryAboveGroundEelgrassBiomass__eel
6879,SD31 271 8_08_2017,Rivera Eld,South Sound,On_S,Oyster OnBottom,NA,T,Edge,sediment,Oyster OnBottom_Sed,Oyster OnBottom_Sed_S,12,SD31,271,8_08_2017,43055.44444,C:/Users/bridget.ferriss/Desktop/AA_AquacultureNRC/GoPro Aquaculture/VideoAnalysis/deployed 8_08_2017/SD31/GOPR0271.MP4,,b,no,0.822916667,119.94,59.94,cancer crab,benthic,3,3,cancroid,2 to 4,O,ZB or OP,1,t,,POINT,91.674,0,,,Crabs,Crabs,2017,8,,8,8,2017,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6880,SD26 475 8_12_2018,"Samish Bay, Oyster Creek",North Sound,sediment,Clam,sediment,R,Center,NA,sediment,,,26,475,8_12_2018,43347.42986,F:/Video Backup 2018/August 2018/Oyster Creek/SD26 Oyster Creek 8_12_2018/100GOPRO/GOPR0475 analyze.MP4,low,b,no,NA,120.9,59.94,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,s,NA,POINT,47.584,0,NA,NA,PelFusZP,PelFusZP,2018,8,,8,12,2018,43324,8,12,2018,North,oyster creek,clamreference,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6881,SD31 270 8_08_17,Rivera Eld,South Sound,On_S,Oyster OnBottom,NA,T,Edge,sediment,Oyster OnBottom_Sed,Oyster OnBottom_Sed_S,12,SD31,270,8_08_2017,43055.43819,C:/Users/bridget.ferriss/Desktop/AA_AquacultureNRC/GoPro Aquaculture/VideoAnalysis/deployed 8_08_2017/SD31/GOPR0270.MP4,,b,no,0.822916667,119.94,59.94,shiner perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,t,,POINT,115.151,0,medium filamentous algae cover,,PelFusZP,PelFusZP,2017,8,,8,8,2017,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6882,SD26 475 8_12_2018,"Samish Bay, Oyster Creek",North Sound,sediment,Clam,sediment,R,Center,NA,sediment,,,26,475,8_12_2018,43347.42986,F:/Video Backup 2018/August 2018/Oyster Creek/SD26 Oyster Creek 8_12_2018/100GOPRO/GOPR0475 analyze.MP4,low,b,no,NA,120.9,59.94,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,s,NA,POINT,47.894,0,NA,NA,PelFusZP,PelFusZP,2018,8,,8,12,2018,43324,8,12,2018,North,oyster creek,clamreference,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6883,SD31 270 8_08_17,Rivera Eld,South Sound,On_S,Oyster OnBottom,NA,T,Edge,sediment,Oyster OnBottom_Sed,Oyster OnBottom_Sed_S,12,SD31,270,8_08_2017,43055.43819,C:/Users/bridget.ferriss/Desktop/AA_AquacultureNRC/GoPro Aquaculture/VideoAnalysis/deployed 8_08_2017/SD31/GOPR0270.MP4,,b,no,0.822916667,119.94,59.94,shiner perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,t,,POINT,115.349,0,medium filamentous algae cover,,PelFusZP,PelFusZP,2017,8,,8,8,2017,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6884,SD26 475 8_12_2018,"Samish Bay, Oyster Creek",North Sound,sediment,Clam,sediment,R,Center,NA,sediment,,,26,475,8_12_2018,43347.42986,F:/Video Backup 2018/August 2018/Oyster Creek/SD26 Oyster Creek 8_12_2018/100GOPRO/GOPR0475 analyze.MP4,low,b,no,NA,120.9,59.94,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,s,NA,POINT,47.982,0,NA,NA,PelFusZP,PelFusZP,2018,8,,8,12,2018,43324,8,12,2018,North,oyster creek,clamreference,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6885,SD31 270 8_08_17,Rivera Eld,South Sound,On_S,Oyster OnBottom,NA,T,Edge,sediment,Oyster OnBottom_Sed,Oyster OnBottom_Sed_S,12,SD31,270,8_08_2017,43055.43819,C:/Users/bridget.ferriss/Desktop/AA_AquacultureNRC/GoPro Aquaculture/VideoAnalysis/deployed 8_08_2017/SD31/GOPR0270.MP4,,b,no,0.822916667,119.94,59.94,shiner perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,t,,POINT,116.184,0,medium filamentous algae cover,,PelFusZP,PelFusZP,2017,8,,8,8,2017,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6886,SD26 476 8_12_2018,"Samish Bay, Oyster Creek",North Sound,sediment,Clam,sediment,R,Center,NA,sediment,,,26,476,8_12_2018,43347.43125,F:/Video Backup 2018/August 2018/Oyster Creek/SD26 Oyster Creek 8_12_2018/100GOPRO/GOPR0476 analyze.MP4,low,b,no,NA,120.9,59.94,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,o,NA,POINT,18.092,0,NA,NA,PelFusZP,PelFusZP,2018,8,,8,12,2018,43324,8,12,2018,North,oyster creek,clamreference,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6887,SD31 270 8_08_17,Rivera Eld,South Sound,On_S,Oyster OnBottom,NA,T,Edge,sediment,Oyster OnBottom_Sed,Oyster OnBottom_Sed_S,12,SD31,270,8_08_2017,43055.43819,C:/Users/bridget.ferriss/Desktop/AA_AquacultureNRC/GoPro Aquaculture/VideoAnalysis/deployed 8_08_2017/SD31/GOPR0270.MP4,,b,no,0.822916667,119.94,59.94,shiner perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,t,,POINT,117.102,0,medium filamentous algae cover,,PelFusZP,PelFusZP,2017,8,,8,8,2017,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6888,SD26 476 8_12_2018,"Samish Bay, Oyster Creek",North Sound,sediment,Clam,sediment,R,Center,NA,sediment,,,26,476,8_12_2018,43347.43125,F:/Video Backup 2018/August 2018/Oyster Creek/SD26 Oyster Creek 8_12_2018/100GOPRO/GOPR0476 analyze.MP4,low,b,no,NA,120.9,59.94,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,o,NA,POINT,18.212,0,NA,NA,PelFusZP,PelFusZP,2018,8,,8,12,2018,43324,8,12,2018,North,oyster creek,clamreference,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6889,SD31 270 8_08_17,Rivera Eld,South Sound,On_S,Oyster OnBottom,NA,T,Edge,sediment,Oyster OnBottom_Sed,Oyster OnBottom_Sed_S,12,SD31,270,8_08_2017,43055.43819,C:/Users/bridget.ferriss/Desktop/AA_AquacultureNRC/GoPro Aquaculture/VideoAnalysis/deployed 8_08_2017/SD31/GOPR0270.MP4,,b,no,0.822916667,119.94,59.94,shiner perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,t,,POINT,117.292,0,medium filamentous algae cover,,PelFusZP,PelFusZP,2017,8,,8,8,2017,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6890,SD26 476 8_12_2018,"Samish Bay, Oyster Creek",North Sound,sediment,Clam,sediment,R,Center,NA,sediment,,,26,476,8_12_2018,43347.43125,F:/Video Backup 2018/August 2018/Oyster Creek/SD26 Oyster Creek 8_12_2018/100GOPRO/GOPR0476 analyze.MP4,low,b,no,NA,120.9,59.94,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,o,NA,POINT,25.827,0,NA,NA,PelFusZP,PelFusZP,2018,8,,8,12,2018,43324,8,12,2018,North,oyster creek,clamreference,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6891,SD31 270 8_08_17,Rivera Eld,South Sound,On_S,Oyster OnBottom,NA,T,Edge,sediment,Oyster OnBottom_Sed,Oyster OnBottom_Sed_S,12,SD31,270,8_08_2017,43055.43819,C:/Users/bridget.ferriss/Desktop/AA_AquacultureNRC/GoPro Aquaculture/VideoAnalysis/deployed 8_08_2017/SD31/GOPR0270.MP4,,b,no,0.822916667,119.94,59.94,shiner perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,t,,POINT,117.49,0,medium filamentous algae cover,,PelFusZP,PelFusZP,2017,8,,8,8,2017,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6892,SD26 476 8_12_2018,"Samish Bay, Oyster Creek",North Sound,sediment,Clam,sediment,R,Center,NA,sediment,,,26,476,8_12_2018,43347.43125,F:/Video Backup 2018/August 2018/Oyster Creek/SD26 Oyster Creek 8_12_2018/100GOPRO/GOPR0476 analyze.MP4,low,b,no,NA,120.9,59.94,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,o,NA,POINT,26.591,0,NA,NA,PelFusZP,PelFusZP,2018,8,,8,12,2018,43324,8,12,2018,North,oyster creek,clamreference,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6893,SD31 270 8_08_17,Rivera Eld,South Sound,On_S,Oyster OnBottom,NA,T,Edge,sediment,Oyster OnBottom_Sed,Oyster OnBottom_Sed_S,12,SD31,270,8_08_2017,43055.43819,C:/Users/bridget.ferriss/Desktop/AA_AquacultureNRC/GoPro Aquaculture/VideoAnalysis/deployed 8_08_2017/SD31/GOPR0270.MP4,,b,no,0.822916667,119.94,59.94,shiner perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,t,,POINT,117.651,0,medium filamentous algae cover,,PelFusZP,PelFusZP,2017,8,,8,8,2017,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6894,SD26 476 8_12_2018,"Samish Bay, Oyster Creek",North Sound,sediment,Clam,sediment,R,Center,NA,sediment,,,26,476,8_12_2018,43347.43125,F:/Video Backup 2018/August 2018/Oyster Creek/SD26 Oyster Creek 8_12_2018/100GOPRO/GOPR0476 analyze.MP4,low,b,no,NA,120.9,59.94,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,o,NA,POINT,27.113,0,NA,NA,PelFusZP,PelFusZP,2018,8,,8,12,2018,43324,8,12,2018,North,oyster creek,clamreference,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6895,SD31 270 8_08_17,Rivera Eld,South Sound,On_S,Oyster OnBottom,NA,T,Edge,sediment,Oyster OnBottom_Sed,Oyster OnBottom_Sed_S,12,SD31,270,8_08_2017,43055.43819,C:/Users/bridget.ferriss/Desktop/AA_AquacultureNRC/GoPro Aquaculture/VideoAnalysis/deployed 8_08_2017/SD31/GOPR0270.MP4,,b,no,0.822916667,119.94,59.94,shiner perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,t,,POINT,117.838,0,medium filamentous algae cover,,PelFusZP,PelFusZP,2017,8,,8,8,2017,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6896,SD26 476 8_12_2018,"Samish Bay, Oyster Creek",North Sound,sediment,Clam,sediment,R,Center,NA,sediment,,,26,476,8_12_2018,43347.43125,F:/Video Backup 2018/August 2018/Oyster Creek/SD26 Oyster Creek 8_12_2018/100GOPRO/GOPR0476 analyze.MP4,low,b,no,NA,120.9,59.94,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,o,NA,POINT,33.757,0,NA,NA,PelFusZP,PelFusZP,2018,8,,8,12,2018,43324,8,12,2018,North,oyster creek,clamreference,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6897,SD31 270 8_08_17,Rivera Eld,South Sound,On_S,Oyster OnBottom,NA,T,Edge,sediment,Oyster OnBottom_Sed,Oyster OnBottom_Sed_S,12,SD31,270,8_08_2017,43055.43819,C:/Users/bridget.ferriss/Desktop/AA_AquacultureNRC/GoPro Aquaculture/VideoAnalysis/deployed 8_08_2017/SD31/GOPR0270.MP4,,b,no,0.822916667,119.94,59.94,shiner perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,t,,POINT,118.553,0,medium filamentous algae cover,,PelFusZP,PelFusZP,2017,8,,8,8,2017,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6898,SD26 476 8_12_2018,"Samish Bay, Oyster Creek",North Sound,sediment,Clam,sediment,R,Center,NA,sediment,,,26,476,8_12_2018,43347.43125,F:/Video Backup 2018/August 2018/Oyster Creek/SD26 Oyster Creek 8_12_2018/100GOPRO/GOPR0476 analyze.MP4,low,b,no,NA,120.9,59.94,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,o,NA,POINT,34.271,0,NA,NA,PelFusZP,PelFusZP,2018,8,,8,12,2018,43324,8,12,2018,North,oyster creek,clamreference,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6899,SD31 270 8_08_17,Rivera Eld,South Sound,On_S,Oyster OnBottom,NA,T,Edge,sediment,Oyster OnBottom_Sed,Oyster OnBottom_Sed_S,12,SD31,270,8_08_2017,43055.43819,C:/Users/bridget.ferriss/Desktop/AA_AquacultureNRC/GoPro Aquaculture/VideoAnalysis/deployed 8_08_2017/SD31/GOPR0270.MP4,,b,no,0.822916667,119.94,59.94,shiner perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,t,,POINT,118.986,0,medium filamentous algae cover,,PelFusZP,PelFusZP,2017,8,,8,8,2017,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6900,SD26 476 8_12_2018,"Samish Bay, Oyster Creek",North Sound,sediment,Clam,sediment,R,Center,NA,sediment,,,26,476,8_12_2018,43347.43125,F:/Video Backup 2018/August 2018/Oyster Creek/SD26 Oyster Creek 8_12_2018/100GOPRO/GOPR0476 analyze.MP4,low,b,no,NA,120.9,59.94,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,o,NA,POINT,34.537,0,NA,NA,PelFusZP,PelFusZP,2018,8,,8,12,2018,43324,8,12,2018,North,oyster creek,clamreference,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6901,SD31 270 8_08_17,Rivera Eld,South Sound,On_S,Oyster OnBottom,NA,T,Edge,sediment,Oyster OnBottom_Sed,Oyster OnBottom_Sed_S,12,SD31,270,8_08_2017,43055.43819,C:/Users/bridget.ferriss/Desktop/AA_AquacultureNRC/GoPro Aquaculture/VideoAnalysis/deployed 8_08_2017/SD31/GOPR0270.MP4,,b,no,0.822916667,119.94,59.94,shiner perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,t,,POINT,119.265,0,medium filamentous algae cover,,PelFusZP,PelFusZP,2017,8,,8,8,2017,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6902,SD26 476 8_12_2018,"Samish Bay, Oyster Creek",North Sound,sediment,Clam,sediment,R,Center,NA,sediment,,,26,476,8_12_2018,43347.43125,F:/Video Backup 2018/August 2018/Oyster Creek/SD26 Oyster Creek 8_12_2018/100GOPRO/GOPR0476 analyze.MP4,low,b,no,NA,120.9,59.94,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,o,NA,POINT,51.418,0,NA,NA,PelFusZP,PelFusZP,2018,8,,8,12,2018,43324,8,12,2018,North,oyster creek,clamreference,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6903,SD31 270 8_08_17,Rivera Eld,South Sound,On_S,Oyster OnBottom,NA,T,Edge,sediment,Oyster OnBottom_Sed,Oyster OnBottom_Sed_S,12,SD31,270,8_08_2017,43055.43819,C:/Users/bridget.ferriss/Desktop/AA_AquacultureNRC/GoPro Aquaculture/VideoAnalysis/deployed 8_08_2017/SD31/GOPR0270.MP4,,b,no,0.822916667,119.94,59.94,shiner perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,t,,POINT,119.294,0,medium filamentous algae cover,,PelFusZP,PelFusZP,2017,8,,8,8,2017,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6904,SD26 476 8_12_2018,"Samish Bay, Oyster Creek",North Sound,sediment,Clam,sediment,R,Center,NA,sediment,,,26,476,8_12_2018,43347.43125,F:/Video Backup 2018/August 2018/Oyster Creek/SD26 Oyster Creek 8_12_2018/100GOPRO/GOPR0476 analyze.MP4,low,b,no,NA,120.9,59.94,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,o,NA,POINT,53.988,0,NA,NA,PelFusZP,PelFusZP,2018,8,,8,12,2018,43324,8,12,2018,North,oyster creek,clamreference,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6905,SD31 270 8_08_17,Rivera Eld,South Sound,On_S,Oyster OnBottom,NA,T,Edge,sediment,Oyster OnBottom_Sed,Oyster OnBottom_Sed_S,12,SD31,270,8_08_2017,43055.43819,C:/Users/bridget.ferriss/Desktop/AA_AquacultureNRC/GoPro Aquaculture/VideoAnalysis/deployed 8_08_2017/SD31/GOPR0270.MP4,,b,no,0.822916667,119.94,59.94,shiner perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,t,,POINT,119.628,0,medium filamentous algae cover,,PelFusZP,PelFusZP,2017,8,,8,8,2017,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6906,SD26 476 8_12_2018,"Samish Bay, Oyster Creek",North Sound,sediment,Clam,sediment,R,Center,NA,sediment,,,26,476,8_12_2018,43347.43125,F:/Video Backup 2018/August 2018/Oyster Creek/SD26 Oyster Creek 8_12_2018/100GOPRO/GOPR0476 analyze.MP4,low,b,no,NA,120.9,59.94,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,o,NA,POINT,90.843,0,NA,NA,PelFusZP,PelFusZP,2018,8,,8,12,2018,43324,8,12,2018,North,oyster creek,clamreference,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6907,SD31 270 8_08_17,Rivera Eld,South Sound,On_S,Oyster OnBottom,NA,T,Edge,sediment,Oyster OnBottom_Sed,Oyster OnBottom_Sed_S,12,SD31,270,8_08_2017,43055.43819,C:/Users/bridget.ferriss/Desktop/AA_AquacultureNRC/GoPro Aquaculture/VideoAnalysis/deployed 8_08_2017/SD31/GOPR0270.MP4,,b,no,0.822916667,119.94,59.94,shiner perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,t,,POINT,119.962,0,medium filamentous algae cover,,PelFusZP,PelFusZP,2017,8,,8,8,2017,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6908,SD26 476 8_12_2018,"Samish Bay, Oyster Creek",North Sound,sediment,Clam,sediment,R,Center,NA,sediment,,,26,476,8_12_2018,43347.43125,F:/Video Backup 2018/August 2018/Oyster Creek/SD26 Oyster Creek 8_12_2018/100GOPRO/GOPR0476 analyze.MP4,low,b,no,NA,120.9,59.94,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,o,NA,POINT,91.362,0,NA,NA,PelFusZP,PelFusZP,2018,8,,8,12,2018,43324,8,12,2018,North,oyster creek,clamreference,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6909,SD31 270 8_08_17,Rivera Eld,South Sound,On_S,Oyster OnBottom,NA,T,Edge,sediment,Oyster OnBottom_Sed,Oyster OnBottom_Sed_S,12,SD31,270,8_08_2017,43055.43819,C:/Users/bridget.ferriss/Desktop/AA_AquacultureNRC/GoPro Aquaculture/VideoAnalysis/deployed 8_08_2017/SD31/GOPR0270.MP4,,b,no,0.822916667,119.94,59.94,shiner perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,t,,POINT,120.061,0,medium filamentous algae cover,,PelFusZP,PelFusZP,2017,8,,8,8,2017,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6910,SD26 476 8_12_2018,"Samish Bay, Oyster Creek",North Sound,sediment,Clam,sediment,R,Center,NA,sediment,,,26,476,8_12_2018,43347.43125,F:/Video Backup 2018/August 2018/Oyster Creek/SD26 Oyster Creek 8_12_2018/100GOPRO/GOPR0476 analyze.MP4,low,b,no,NA,120.9,59.94,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,o,NA,POINT,93.917,0,NA,NA,PelFusZP,PelFusZP,2018,8,,8,12,2018,43324,8,12,2018,North,oyster creek,clamreference,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6911,SD31 270 8_08_17,Rivera Eld,South Sound,On_S,Oyster OnBottom,NA,T,Edge,sediment,Oyster OnBottom_Sed,Oyster OnBottom_Sed_S,12,SD31,270,8_08_2017,43055.43819,C:/Users/bridget.ferriss/Desktop/AA_AquacultureNRC/GoPro Aquaculture/VideoAnalysis/deployed 8_08_2017/SD31/GOPR0270.MP4,,b,no,0.822916667,119.94,59.94,shiner perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,t,,POINT,120.142,0,medium filamentous algae cover,,PelFusZP,PelFusZP,2017,8,,8,8,2017,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6912,SD26 476 8_12_2018,"Samish Bay, Oyster Creek",North Sound,sediment,Clam,sediment,R,Center,NA,sediment,,,26,476,8_12_2018,43347.43125,F:/Video Backup 2018/August 2018/Oyster Creek/SD26 Oyster Creek 8_12_2018/100GOPRO/GOPR0476 analyze.MP4,low,b,no,NA,120.9,59.94,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,o,NA,POINT,109.531,0,NA,NA,PelFusZP,PelFusZP,2018,8,,8,12,2018,43324,8,12,2018,North,oyster creek,clamreference,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6913,SD31 270 8_08_17,Rivera Eld,South Sound,On_S,Oyster OnBottom,NA,T,Edge,sediment,Oyster OnBottom_Sed,Oyster OnBottom_Sed_S,12,SD31,270,8_08_2017,43055.43819,C:/Users/bridget.ferriss/Desktop/AA_AquacultureNRC/GoPro Aquaculture/VideoAnalysis/deployed 8_08_2017/SD31/GOPR0270.MP4,,b,no,0.822916667,119.94,59.94,shiner perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,t,,POINT,120.384,0,medium filamentous algae cover,,PelFusZP,PelFusZP,2017,8,,8,8,2017,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6914,SD26 476 8_12_2018,"Samish Bay, Oyster Creek",North Sound,sediment,Clam,sediment,R,Center,NA,sediment,,,26,476,8_12_2018,43347.43125,F:/Video Backup 2018/August 2018/Oyster Creek/SD26 Oyster Creek 8_12_2018/100GOPRO/GOPR0476 analyze.MP4,low,b,no,NA,120.9,59.94,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,o,NA,POINT,115.166,0,NA,NA,PelFusZP,PelFusZP,2018,8,,8,12,2018,43324,8,12,2018,North,oyster creek,clamreference,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6915,SD31 268 8_08_17,Rivera Eld,South Sound,On_S,Oyster OnBottom,NA,T,Edge,sediment,Oyster OnBottom_Sed,Oyster OnBottom_Sed_S,12,SD31,268,8_08_2017,43055.43542,C:/Users/bridget.ferriss/Desktop/AA_AquacultureNRC/GoPro Aquaculture/VideoAnalysis/deployed 8_08_2017/SD31/GOPR0268.MP4,,b,no,0.822916667,119.94,59.94,shiner perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,t,,POINT,120.417,0,medium filamentous algae cover,,PelFusZP,PelFusZP,2017,8,,8,8,2017,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6916,SD26 477 8_12_2018,"Samish Bay, Oyster Creek",North Sound,sediment,Clam,sediment,R,Center,NA,sediment,,,26,477,8_12_2018,43347.45208,F:/Video Backup 2018/August 2018/Oyster Creek/SD26 Oyster Creek 8_12_2018/100GOPRO/GOPR0477 analyze.MP4,low,b,no,NA,120.85,59.94,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,o,NA,POINT,79.6,0,NA,NA,PelFusZP,PelFusZP,2018,8,,8,12,2018,43324,8,12,2018,North,oyster creek,clamreference,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
