UniqueID,ObservationID,Site,PugetSoundRegion,OnOff,Habitat,ReferenceType,reference_treatment,CenterEdge,habitat_type,SD_card_number,video_segment_number,VideoDate,visibility,eelgrass_algae_bare,eelgrass_obstructing_view,time_of_high_tide,Subject,vertical_distribution,trophic_level,TL,morphology,prey_phyla,reproductive_mode_functional_group,feeding_mode,count,feeding_behavior,Comment_start,Comment_stop,NewFG,Year,Month,J_NumSquaresShoots_eel,J_NumShootsDiagonal_eel,J_MaxBladeLength_cm_eel,J_SheathLength_cm_eel,J_MaxSheathWidth_eel,J_DryEpiphyteMass__eel,J_DryAboveGroundEelgrassBiomass__eel,M_NumSquaresShoots_eel,M_NumShootsDiagonal_eel,M_NMaxBladeLength_cm_eel,M_NSheathLength_cm_eel,M_NMaxSheathWidth_eel,M_NDryEpiphyteMass__eel,M_NDryAboveGroundEelgrassBiomass__eel,O_NumSquaresShoots_eel,structure,Aq
6716,SD8 503 8_10_2018,"Samish Bay, Oyster Creek",North Sound,off bottom,Flipbag,NA,T,Center,Flipbag,8,503,8_10_2018,low,eelgrass,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,1,NA,NA,PelFusZP,2018,8,15.4,23,0,0,0,0,0,3.6,1.4,18.26,5.51,0.34,0,0.06,0.2,HStr,AqYes
6718,SD8 503 8_10_2018,"Samish Bay, Oyster Creek",North Sound,off bottom,Flipbag,NA,T,Center,Flipbag,8,503,8_10_2018,low,eelgrass,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,1,NA,NA,PelFusZP,2018,8,15.4,23,0,0,0,0,0,3.6,1.4,18.26,5.51,0.34,0,0.06,0.2,HStr,AqYes
6720,SD8 503 8_10_2018,"Samish Bay, Oyster Creek",North Sound,off bottom,Flipbag,NA,T,Center,Flipbag,8,503,8_10_2018,low,eelgrass,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,1,NA,NA,PelFusZP,2018,8,15.4,23,0,0,0,0,0,3.6,1.4,18.26,5.51,0.34,0,0.06,0.2,HStr,AqYes
6722,SD8 503 8_10_2018,"Samish Bay, Oyster Creek",North Sound,off bottom,Flipbag,NA,T,Center,Flipbag,8,503,8_10_2018,low,eelgrass,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,1,NA,NA,PelFusZP,2018,8,15.4,23,0,0,0,0,0,3.6,1.4,18.26,5.51,0.34,0,0.06,0.2,HStr,AqYes
6724,SD8 503 8_10_2018,"Samish Bay, Oyster Creek",North Sound,off bottom,Flipbag,NA,T,Center,Flipbag,8,503,8_10_2018,low,eelgrass,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,1,NA,NA,PelFusZP,2018,8,15.4,23,0,0,0,0,0,3.6,1.4,18.26,5.51,0.34,0,0.06,0.2,HStr,AqYes
6726,SD8 503 8_10_2018,"Samish Bay, Oyster Creek",North Sound,off bottom,Flipbag,NA,T,Center,Flipbag,8,503,8_10_2018,low,eelgrass,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,1,NA,NA,PelFusZP,2018,8,15.4,23,0,0,0,0,0,3.6,1.4,18.26,5.51,0.34,0,0.06,0.2,HStr,AqYes
6728,SD8 503 8_10_2018,"Samish Bay, Oyster Creek",North Sound,off bottom,Flipbag,NA,T,Center,Flipbag,8,503,8_10_2018,low,eelgrass,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,1,NA,NA,PelFusZP,2018,8,15.4,23,0,0,0,0,0,3.6,1.4,18.26,5.51,0.34,0,0.06,0.2,HStr,AqYes
6731,SD8 503 8_10_2018,"Samish Bay, Oyster Creek",North Sound,off bottom,Flipbag,NA,T,Center,Flipbag,8,503,8_10_2018,low,eelgrass,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,NA,PelFusZP,2018,8,15.4,23,0,0,0,0,0,3.6,1.4,18.26,5.51,0.34,0,0.06,0.2,HStr,AqYes
6732,SD8 503 8_10_2018,"Samish Bay, Oyster Creek",North Sound,off bottom,Flipbag,NA,T,Center,Flipbag,8,503,8_10_2018,low,eelgrass,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,NA,PelFusZP,2018,8,15.4,23,0,0,0,0,0,3.6,1.4,18.26,5.51,0.34,0,0.06,0.2,HStr,AqYes
6734,SD8 503 8_10_2018,"Samish Bay, Oyster Creek",North Sound,off bottom,Flipbag,NA,T,Center,Flipbag,8,503,8_10_2018,low,eelgrass,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,NA,PelFusZP,2018,8,15.4,23,0,0,0,0,0,3.6,1.4,18.26,5.51,0.34,0,0.06,0.2,HStr,AqYes
6736,SD8 502 8_10_2018,"Samish Bay, Oyster Creek",North Sound,off bottom,Flipbag,NA,T,Center,Flipbag,8,502,8_10_2018,low,eelgrass,no,NA,flatfish,demersal,3.6 ± 0.36,3.6,depressed,NA,NA,NA,1,1,NA,NA,Fl,2018,8,15.4,23,0,0,0,0,0,3.6,1.4,18.26,5.51,0.34,0,0.06,0.2,HStr,AqYes
6738,SD8 502 8_10_2018,"Samish Bay, Oyster Creek",North Sound,off bottom,Flipbag,NA,T,Center,Flipbag,8,502,8_10_2018,low,eelgrass,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,1,NA,NA,PelFusZP,2018,8,15.4,23,0,0,0,0,0,3.6,1.4,18.26,5.51,0.34,0,0.06,0.2,HStr,AqYes
6740,SD8 502 8_10_2018,"Samish Bay, Oyster Creek",North Sound,off bottom,Flipbag,NA,T,Center,Flipbag,8,502,8_10_2018,low,eelgrass,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,1,NA,NA,PelFusZP,2018,8,15.4,23,0,0,0,0,0,3.6,1.4,18.26,5.51,0.34,0,0.06,0.2,HStr,AqYes
6742,SD8 501 8_10_2018,"Samish Bay, Oyster Creek",North Sound,off bottom,Flipbag,NA,T,Center,Flipbag,8,501,8_10_2018,low,eelgrass,no,NA,flatfish,demersal,3.6 ± 0.1,3.6,depressed,2,O,OP,1,1,NA,NA,Fl,2018,8,15.4,23,0,0,0,0,0,3.6,1.4,18.26,5.51,0.34,0,0.06,0.2,HStr,AqYes
6744,SD8 501 8_10_2018,"Samish Bay, Oyster Creek",North Sound,off bottom,Flipbag,NA,T,Center,Flipbag,8,501,8_10_2018,low,eelgrass,no,NA,sculpin,demersal,3.7 ± 0.64,3.7,cottoid-like,3,O,ZB,1,0,NA,NA,DemOpp,2018,8,15.4,23,0,0,0,0,0,3.6,1.4,18.26,5.51,0.34,0,0.06,0.2,HStr,AqYes
6746,SD8 501 8_10_2018,"Samish Bay, Oyster Creek",North Sound,off bottom,Flipbag,NA,T,Center,Flipbag,8,501,8_10_2018,low,eelgrass,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,NA,PelFusZP,2018,8,15.4,23,0,0,0,0,0,3.6,1.4,18.26,5.51,0.34,0,0.06,0.2,HStr,AqYes
6748,SD8 500 8_10_2018,"Samish Bay, Oyster Creek",North Sound,off bottom,Flipbag,NA,T,Center,Flipbag,8,500,8_10_2018,low,eelgrass,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,NA,PelFusZP,2018,8,15.4,23,0,0,0,0,0,3.6,1.4,18.26,5.51,0.34,0,0.06,0.2,HStr,AqYes
6750,SD8 500 8_10_2018,"Samish Bay, Oyster Creek",North Sound,off bottom,Flipbag,NA,T,Center,Flipbag,8,500,8_10_2018,low,eelgrass,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,NA,PelFusZP,2018,8,15.4,23,0,0,0,0,0,3.6,1.4,18.26,5.51,0.34,0,0.06,0.2,HStr,AqYes
6752,SD8 499 8_10_2018,"Samish Bay, Oyster Creek",North Sound,off bottom,Flipbag,NA,T,Center,Flipbag,8,499,8_10_2018,low,eelgrass,no,NA,flatfish,demersal,3.6 ± 0.1,3.6,depressed,2,O,OP,1,0,NA,NA,Fl,2018,8,15.4,23,0,0,0,0,0,3.6,1.4,18.26,5.51,0.34,0,0.06,0.2,HStr,AqYes
6755,SD8 499 8_10_2018,"Samish Bay, Oyster Creek",North Sound,off bottom,Flipbag,NA,T,Center,Flipbag,8,499,8_10_2018,low,eelgrass,no,NA,sculpin,demersal,3.7 ± 0.64,3.7,cottoid-like,3,O,ZB,1,0,NA,NA,DemOpp,2018,8,15.4,23,0,0,0,0,0,3.6,1.4,18.26,5.51,0.34,0,0.06,0.2,HStr,AqYes
6756,SD8 499 8_10_2018,"Samish Bay, Oyster Creek",North Sound,off bottom,Flipbag,NA,T,Center,Flipbag,8,499,8_10_2018,low,eelgrass,no,NA,sculpin,demersal,3.7 ± 0.64,3.7,cottoid-like,3,O,ZB,1,0,NA,NA,DemOpp,2018,8,15.4,23,0,0,0,0,0,3.6,1.4,18.26,5.51,0.34,0,0.06,0.2,HStr,AqYes
6758,SD8 499 8_10_2018,"Samish Bay, Oyster Creek",North Sound,off bottom,Flipbag,NA,T,Center,Flipbag,8,499,8_10_2018,low,eelgrass,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,NA,PelFusZP,2018,8,15.4,23,0,0,0,0,0,3.6,1.4,18.26,5.51,0.34,0,0.06,0.2,HStr,AqYes
6760,SD8 499 8_10_2018,"Samish Bay, Oyster Creek",North Sound,off bottom,Flipbag,NA,T,Center,Flipbag,8,499,8_10_2018,low,eelgrass,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,NA,PelFusZP,2018,8,15.4,23,0,0,0,0,0,3.6,1.4,18.26,5.51,0.34,0,0.06,0.2,HStr,AqYes
6762,SD8 499 8_10_2018,"Samish Bay, Oyster Creek",North Sound,off bottom,Flipbag,NA,T,Center,Flipbag,8,499,8_10_2018,low,eelgrass,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,NA,PelFusZP,2018,8,15.4,23,0,0,0,0,0,3.6,1.4,18.26,5.51,0.34,0,0.06,0.2,HStr,AqYes
6764,SD8 499 8_10_2018,"Samish Bay, Oyster Creek",North Sound,off bottom,Flipbag,NA,T,Center,Flipbag,8,499,8_10_2018,low,eelgrass,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,NA,PelFusZP,2018,8,15.4,23,0,0,0,0,0,3.6,1.4,18.26,5.51,0.34,0,0.06,0.2,HStr,AqYes
6766,SD8 498 8_10_2018,"Samish Bay, Oyster Creek",North Sound,off bottom,Flipbag,NA,T,Center,Flipbag,8,498,8_10_2018,low,eelgrass,no,NA,sculpin,demersal,3.7 ± 0.64,3.7,cottoid-like,3,O,ZB,1,0,NA,NA,DemOpp,2018,8,15.4,23,0,0,0,0,0,3.6,1.4,18.26,5.51,0.34,0,0.06,0.2,HStr,AqYes
6768,SD8 498 8_10_2018,"Samish Bay, Oyster Creek",North Sound,off bottom,Flipbag,NA,T,Center,Flipbag,8,498,8_10_2018,low,eelgrass,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,1,NA,NA,PelFusZP,2018,8,15.4,23,0,0,0,0,0,3.6,1.4,18.26,5.51,0.34,0,0.06,0.2,HStr,AqYes
6770,SD8 498 8_10_2018,"Samish Bay, Oyster Creek",North Sound,off bottom,Flipbag,NA,T,Center,Flipbag,8,498,8_10_2018,low,eelgrass,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,1,NA,NA,PelFusZP,2018,8,15.4,23,0,0,0,0,0,3.6,1.4,18.26,5.51,0.34,0,0.06,0.2,HStr,AqYes
6772,SD8 498 8_10_2018,"Samish Bay, Oyster Creek",North Sound,off bottom,Flipbag,NA,T,Center,Flipbag,8,498,8_10_2018,low,eelgrass,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,1,NA,NA,PelFusZP,2018,8,15.4,23,0,0,0,0,0,3.6,1.4,18.26,5.51,0.34,0,0.06,0.2,HStr,AqYes
6774,SD8 498 8_10_2018,"Samish Bay, Oyster Creek",North Sound,off bottom,Flipbag,NA,T,Center,Flipbag,8,498,8_10_2018,low,eelgrass,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,1,NA,NA,PelFusZP,2018,8,15.4,23,0,0,0,0,0,3.6,1.4,18.26,5.51,0.34,0,0.06,0.2,HStr,AqYes
6776,SD8 498 8_10_2018,"Samish Bay, Oyster Creek",North Sound,off bottom,Flipbag,NA,T,Center,Flipbag,8,498,8_10_2018,low,eelgrass,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,1,NA,NA,PelFusZP,2018,8,15.4,23,0,0,0,0,0,3.6,1.4,18.26,5.51,0.34,0,0.06,0.2,HStr,AqYes
6779,SD8 498 8_10_2018,"Samish Bay, Oyster Creek",North Sound,off bottom,Flipbag,NA,T,Center,Flipbag,8,498,8_10_2018,low,eelgrass,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,NA,PelFusZP,2018,8,15.4,23,0,0,0,0,0,3.6,1.4,18.26,5.51,0.34,0,0.06,0.2,HStr,AqYes
6781,SD8 498 8_10_2018,"Samish Bay, Oyster Creek",North Sound,off bottom,Flipbag,NA,T,Center,Flipbag,8,498,8_10_2018,low,eelgrass,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,NA,PelFusZP,2018,8,15.4,23,0,0,0,0,0,3.6,1.4,18.26,5.51,0.34,0,0.06,0.2,HStr,AqYes
6784,SD8 496 8_10_2018,"Samish Bay, Oyster Creek",North Sound,off bottom,Flipbag,NA,T,Center,Flipbag,8,496,8_10_2018,low,eelgrass,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,1,NA,NA,PelFusZP,2018,8,15.4,23,0,0,0,0,0,3.6,1.4,18.26,5.51,0.34,0,0.06,0.2,HStr,AqYes
6786,SD8 496 8_10_2018,"Samish Bay, Oyster Creek",North Sound,off bottom,Flipbag,NA,T,Center,Flipbag,8,496,8_10_2018,low,eelgrass,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,NA,PelFusZP,2018,8,15.4,23,0,0,0,0,0,3.6,1.4,18.26,5.51,0.34,0,0.06,0.2,HStr,AqYes
6788,SD8 496 8_10_2018,"Samish Bay, Oyster Creek",North Sound,off bottom,Flipbag,NA,T,Center,Flipbag,8,496,8_10_2018,low,eelgrass,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,NA,PelFusZP,2018,8,15.4,23,0,0,0,0,0,3.6,1.4,18.26,5.51,0.34,0,0.06,0.2,HStr,AqYes
6790,SD8 496 8_10_2018,"Samish Bay, Oyster Creek",North Sound,off bottom,Flipbag,NA,T,Center,Flipbag,8,496,8_10_2018,low,eelgrass,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,NA,PelFusZP,2018,8,15.4,23,0,0,0,0,0,3.6,1.4,18.26,5.51,0.34,0,0.06,0.2,HStr,AqYes
6792,SD8 496 8_10_2018,"Samish Bay, Oyster Creek",North Sound,off bottom,Flipbag,NA,T,Center,Flipbag,8,496,8_10_2018,low,eelgrass,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,NA,PelFusZP,2018,8,15.4,23,0,0,0,0,0,3.6,1.4,18.26,5.51,0.34,0,0.06,0.2,HStr,AqYes
6794,SD8 496 8_10_2018,"Samish Bay, Oyster Creek",North Sound,off bottom,Flipbag,NA,T,Center,Flipbag,8,496,8_10_2018,low,eelgrass,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,NA,PelFusZP,2018,8,15.4,23,0,0,0,0,0,3.6,1.4,18.26,5.51,0.34,0,0.06,0.2,HStr,AqYes
6798,SD26 472 8_12_2018,"Samish Bay, Oyster Creek",North Sound,sediment,Clam,sediment,R,Center,sediment,26,472,8_12_2018,low,bare,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,1,NA,NA,PelFusZP,2018,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NoStr,AqNo
6800,SD26 472 8_12_2018,"Samish Bay, Oyster Creek",North Sound,sediment,Clam,sediment,R,Center,sediment,26,472,8_12_2018,low,bare,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,1,NA,NA,PelFusZP,2018,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NoStr,AqNo
6802,SD26 472 8_12_2018,"Samish Bay, Oyster Creek",North Sound,sediment,Clam,sediment,R,Center,sediment,26,472,8_12_2018,low,bare,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,1,NA,NA,PelFusZP,2018,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NoStr,AqNo
6804,SD26 473 8_12_2018,"Samish Bay, Oyster Creek",North Sound,sediment,Clam,sediment,R,Center,sediment,26,473,8_12_2018,low,bare,no,NA,bay pipefish,demersal,3.2 ± 0.4,3.2,elongated,1,W,ZB,1,0,NA,NA,SmZoo,2018,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NoStr,AqNo
6874,SD26 475 8_12_2018,"Samish Bay, Oyster Creek",North Sound,sediment,Clam,sediment,R,Center,sediment,26,475,8_12_2018,low,bare,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,NA,PelFusZP,2018,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NoStr,AqNo
6876,SD26 475 8_12_2018,"Samish Bay, Oyster Creek",North Sound,sediment,Clam,sediment,R,Center,sediment,26,475,8_12_2018,low,bare,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,NA,PelFusZP,2018,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NoStr,AqNo
6878,SD26 475 8_12_2018,"Samish Bay, Oyster Creek",North Sound,sediment,Clam,sediment,R,Center,sediment,26,475,8_12_2018,low,bare,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,NA,PelFusZP,2018,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NoStr,AqNo
6886,SD26 476 8_12_2018,"Samish Bay, Oyster Creek",North Sound,sediment,Clam,sediment,R,Center,sediment,26,476,8_12_2018,low,bare,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,NA,PelFusZP,2018,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NoStr,AqNo
6888,SD26 476 8_12_2018,"Samish Bay, Oyster Creek",North Sound,sediment,Clam,sediment,R,Center,sediment,26,476,8_12_2018,low,bare,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,NA,PelFusZP,2018,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NoStr,AqNo
6890,SD26 476 8_12_2018,"Samish Bay, Oyster Creek",North Sound,sediment,Clam,sediment,R,Center,sediment,26,476,8_12_2018,low,bare,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,NA,PelFusZP,2018,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NoStr,AqNo
6892,SD26 476 8_12_2018,"Samish Bay, Oyster Creek",North Sound,sediment,Clam,sediment,R,Center,sediment,26,476,8_12_2018,low,bare,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,NA,PelFusZP,2018,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NoStr,AqNo
6894,SD26 476 8_12_2018,"Samish Bay, Oyster Creek",North Sound,sediment,Clam,sediment,R,Center,sediment,26,476,8_12_2018,low,bare,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,NA,PelFusZP,2018,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NoStr,AqNo
6896,SD26 476 8_12_2018,"Samish Bay, Oyster Creek",North Sound,sediment,Clam,sediment,R,Center,sediment,26,476,8_12_2018,low,bare,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,NA,PelFusZP,2018,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NoStr,AqNo
6898,SD26 476 8_12_2018,"Samish Bay, Oyster Creek",North Sound,sediment,Clam,sediment,R,Center,sediment,26,476,8_12_2018,low,bare,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,NA,PelFusZP,2018,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NoStr,AqNo
6900,SD26 476 8_12_2018,"Samish Bay, Oyster Creek",North Sound,sediment,Clam,sediment,R,Center,sediment,26,476,8_12_2018,low,bare,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,NA,PelFusZP,2018,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NoStr,AqNo
6902,SD26 476 8_12_2018,"Samish Bay, Oyster Creek",North Sound,sediment,Clam,sediment,R,Center,sediment,26,476,8_12_2018,low,bare,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,NA,PelFusZP,2018,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NoStr,AqNo
6904,SD26 476 8_12_2018,"Samish Bay, Oyster Creek",North Sound,sediment,Clam,sediment,R,Center,sediment,26,476,8_12_2018,low,bare,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,NA,PelFusZP,2018,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NoStr,AqNo
6906,SD26 476 8_12_2018,"Samish Bay, Oyster Creek",North Sound,sediment,Clam,sediment,R,Center,sediment,26,476,8_12_2018,low,bare,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,NA,PelFusZP,2018,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NoStr,AqNo
6908,SD26 476 8_12_2018,"Samish Bay, Oyster Creek",North Sound,sediment,Clam,sediment,R,Center,sediment,26,476,8_12_2018,low,bare,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,NA,PelFusZP,2018,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NoStr,AqNo
6910,SD26 476 8_12_2018,"Samish Bay, Oyster Creek",North Sound,sediment,Clam,sediment,R,Center,sediment,26,476,8_12_2018,low,bare,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,NA,PelFusZP,2018,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NoStr,AqNo
6912,SD26 476 8_12_2018,"Samish Bay, Oyster Creek",North Sound,sediment,Clam,sediment,R,Center,sediment,26,476,8_12_2018,low,bare,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,NA,PelFusZP,2018,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NoStr,AqNo
6914,SD26 476 8_12_2018,"Samish Bay, Oyster Creek",North Sound,sediment,Clam,sediment,R,Center,sediment,26,476,8_12_2018,low,bare,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,NA,PelFusZP,2018,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NoStr,AqNo
6916,SD26 477 8_12_2018,"Samish Bay, Oyster Creek",North Sound,sediment,Clam,sediment,R,Center,sediment,26,477,8_12_2018,low,bare,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,NA,PelFusZP,2018,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NoStr,AqNo
6918,SD26 477 8_12_2018,"Samish Bay, Oyster Creek",North Sound,sediment,Clam,sediment,R,Center,sediment,26,477,8_12_2018,low,bare,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,NA,PelFusZP,2018,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NoStr,AqNo
6920,SD26 477 8_12_2018,"Samish Bay, Oyster Creek",North Sound,sediment,Clam,sediment,R,Center,sediment,26,477,8_12_2018,low,bare,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,NA,PelFusZP,2018,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NoStr,AqNo
6922,SD26 477 8_12_2018,"Samish Bay, Oyster Creek",North Sound,sediment,Clam,sediment,R,Center,sediment,26,477,8_12_2018,low,bare,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,NA,PelFusZP,2018,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NoStr,AqNo
6924,SD26 477 8_12_2018,"Samish Bay, Oyster Creek",North Sound,sediment,Clam,sediment,R,Center,sediment,26,477,8_12_2018,low,bare,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,NA,PelFusZP,2018,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NoStr,AqNo
6926,SD26 478 8_12_2018,"Samish Bay, Oyster Creek",North Sound,sediment,Clam,sediment,R,Center,sediment,26,478,8_12_2018,low,bare,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,NA,PelFusZP,2018,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NoStr,AqNo
6928,SD26 479 8_12_2018,"Samish Bay, Oyster Creek",North Sound,sediment,Clam,sediment,R,Center,sediment,26,479,8_12_2018,low,bare,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,NA,PelFusZP,2018,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NoStr,AqNo
6930,SD26 479 8_12_2018,"Samish Bay, Oyster Creek",North Sound,sediment,Clam,sediment,R,Center,sediment,26,479,8_12_2018,low,bare,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,NA,PelFusZP,2018,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NoStr,AqNo
